,Brand,Model,Price(CAD),Price_save(CAD),Memory-Built-in(GB),Ram_size(GB),Display_resolution(pixels),Display_size(in),Colour,CPU,Front-Facing Camera Resolution(MP),Rear Camera Resolution(MP)  
542,UNLOCKED,Samsung Galaxy,129.99,no sale,16.0,2,720 x 1280,4.8,Pebble Blue,Dual-core 1.5 GHz Krait,1.9,8.0
543,SAMSUNG,Galaxy Unlocked,679.0, 221,64.0,6,samoled,6.2,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
544,SAMSUNG,Galaxy A10S,199.87, 50,64.0,6,samoled,6.2,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
545,SAMSUNG,Galaxy A70,519.99, 10,64.0,6,samoled,6.2,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
546,SAMSUNG,Galaxy J3,239.99, 36,64.0,6,samoled,6.2,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
547,SAMSUNG,Galaxy Note,1049.49,no sale,256.0,8,1080x2280,6.3,Aura Glow,Octa-core (2x2.73 GHz Mongoose M4 & 2x2.4 GHz Cortex-A75 & 4x1.9 GHz Cortex-A55),10.0,40.0
548,SAMSUNG,Galaxy S9,599.99,no sale,64.0,4,samoled,5.8,Lilac Purple,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
549,SAMSUNG,Galaxy S7,187.99, 142,32.0,4,1440 x 2560  flat quad hd super amoled,5.1,Silver Titanium,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
550,SAMSUNG,Galaxy S9+,489.99, 510,64.0,6,samoled,6.2,Coral Blue,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
551,SAMSUNG,Galaxy S7,185.99, 144,32.0,4,1440 x 2560  flat quad hd super amoled,5.1,Black Onyx,Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53),5.0,12.0
552,SAMSUNG,Galaxy S9,399.0, 300,64.0,4,samoled,5.8,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
553,SAMSUNG,GALAXY S8,399.0,no sale,64.0,4,samoled,5.8,Titanium Grey,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
554,SAMSUNG,Galaxy S9+,449.99, 250,64.0,6,samoled,6.2,Midnight Black,Qualcomm MSM8998 Snapdragon 845,8.0,12.0
555,SAMSUNG,Galaxy J3,129.99, 69,16.0,6,samoled,6.2,Midnight Black,1.4GHz,8.0,8.0
556,SAMSUNG,Galaxy S10e,789.99,no sale,128.0,6,2280 x 1080 full hd+,5.8,Midnight Black,Octa-core Snapdragon 855,10.0,16.0
0,APPLE,iPhone 7,223.4, 270,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
1,APPLE,iPhone 8,354.1, 245,64,2.0,1334 x 750,4.7,Grey,Apple A11 Bionic,7.0,12.0
2,APPLE,iPhone XR,598.99, 101,64,3.0,1792 x 828,6.1,Black,Apple A12 Bionic,7.0,12.0
3,APPLE,iPhone 11,979.99,no sale,64,3.0,1792 x 828,6.1,Black,A13 Bionic Chip,7.0,12.0
4,APPLE,iPhone X,624.99, 575,256,3.0,2436 x 1125,5.8,Silver,Apple A11 Bionic,7.0,12.0
5,APPLE,iPhone X,609.0, 190,64,3.0,2436 x 1125,5.8,Space Gray,Apple A11 Bionic,7.0,12.0
6,APPLE,iPhone 8,396.0, 398,64,3.0,1920 x 1080,5.5,Gold,Apple A11 Bionic,7.0,12.0
7,APPLE,iPhone 11,979.99,no sale,64,3.0,1792 x 828,6.1,White,A13 Bionic Chip,7.0,12.0
8,APPLE,iPhone 11,1519.99,no sale,64,3.0,2688 x 1242,6.5,Midnight Green,A13 Bionic Chip,7.0,12.0
9,APPLE,iPhone 8,351.9, 248,64,2.0,1334 x 750,4.7,Grey,Apple A11 Bionic,7.0,12.0
10,APPLE,iPhone XR,799.99,no sale,64,2.0,1792 x 828,6.1,Black,Apple A11 Bionic,7.0,12.0
11,APPLE,iPhone X,644.99, 155,256,3.0,2436 x 1125,5.8,Silver,Apple A11 Bionic,7.0,12.0
12,APPLE,iPhone XR,699.99,no sale,64,3.0,1792 x 828,6.1,Black,Apple A11 Bionic,7.0,12.0
13,APPLE,iPhone 11,979.99,no sale,64,3.0,1792 x 828,6.1,Purple,A13 Bionic Chip,7.0,12.0
14,APPLE,iPhone 8,399.0, 301,64,3.0,1920 x 1080,5.5,Grey,Apple A11 Bionic,7.0,12.0
15,APPLE,iPhone XR,699.99,no sale,64,3.0,1792 x 828,6.1,(PRODUCT)RED,Apple A11 Bionic,7.0,12.0
16,APPLE,iPhone 8,499.99,no sale,64,3.0,1334 x 750,4.7,Gold,Apple A11 Bionic,7.0,12.0
17,APPLE,iPhone 6,178.08, 72,64,1.0,1334 x 750,4.7,Space Gray,1.4GHz,7.0,8.0
18,APPLE,iPhone 8,599.99,no sale,64,1.0,1334 x 750,4.7,Space Grey,1.4GHz,7.0,12.0
19,APPLE,iPhone 6S,159.0, 140,32,2.0,1 334 x 750,4.7,Grey; Black.,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
20,APPLE,iPhone 11,1519.99,no sale,64,2.0,2688 x 1242,6.5,Gold,A13 Bionic Chip,5.0,12.0
21,APPLE,iPhone 6,159.08, 91,16,1.0,1 334 x 750,4.7,Grey; Black.,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
22,APPLE,iPhone 8,443.0, 356,64,3.0,1920 x 1080,5.5,Gold,Apple A11 Bionic,7.0,12.0
23,APPLE,iPhone 11,1519.99,no sale,64,3.0,2688 x 1242,6.5,Space Grey,A13 Bionic Chip,7.0,12.0
24,APPLE,iPhone 8,334.5, 264,64,2.0,1334 x 750,4.7,Gold,Apple A11 Bionic,7.0,12.0
25,APPLE,iPhone 11,1049.99,no sale,128,2.0,1792 x 828,6.1,White,A13 Bionic Chip,7.0,12.0
26,APPLE,iPhone 11,809.97, 170,64,4.0,828 x 1792,6.1,Black,Apple A13 Bionic,12.0,12.0
27,APPLE,iPhone XR,647.98, 152,64,3.0,1792 x 828,6.1,White,Apple A12 Bionic,7.0,12.0
28,APPLE,iPhone 7,261.5, 238,32,2.0,750 x 1334,4.7,Rose Gold,Apple A10 Fusion,7.0,12.0
29,APPLE,iPhone 11,899.99,no sale,64,2.0,1792 x 828,6.1,Black,A13 Bionic Chip,7.0,12.0
30,APPLE,iPhone 7,195.0, 435,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
31,APPLE,iPhone 8,373.93, 425,64,2.0,1334 x 750,4.7,Silver,Apple A11 Bionic,7.0,12.0
32,APPLE,iPhone 8,599.99,no sale,64,2.0,1334 x 750,4.7,Gold,Apple A11 Bionic,7.0,12.0
33,APPLE,iPhone 7,283.03, 167,128,2.0,750 x 1334,4.7,Rose Gold,Apple A10 Fusion,7.0,12.0
34,APPLE,iPhone XS,1259.99,no sale,64,2.0,2436 x 1125,5.8,Space Grey,Apple A10 Fusion,7.0,24.0
35,APPLE,iPhone 8,407.47,no sale,64,3.0,1920 x 1080,5.5,Grey,Apple A11 Bionic,7.0,12.0
36,APPLE,iPhone 7,299.98, 299,32,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
37,APPLE,iPhone XR,646.0, 203,64,3.0,1792 x 828,6.1,Black,Apple A12 Bionic,7.0,12.0
38,APPLE,iPhone 11,1379.99,no sale,64,3.0,2436 x 1125,5.8,Space Grey,A13 Bionic Chip,7.0,12.0
39,APPLE,iPhone XR,699.99,no sale,64,3.0,1792 x 828,6.1,White,A13 Bionic Chip,7.0,12.0
40,APPLE,iPhone 11,899.99,no sale,64,3.0,1792 x 828,6.1,Purple,A13 Bionic Chip,7.0,12.0
41,APPLE,iPhone XR,799.95,no sale,64,3.0,1792 x 828,6.1,Coral,A13 Bionic Chip,7.0,12.0
42,APPLE,iPhone 7,299.0, 26,128,2.0,750 x 1334,4.7,Silver,Apple A10 Fusion,7.0,12.0
43,APPLE,iPhone 8,334.0, 365,64,2.0,1334 x 750,4.7,Grey,Apple A11 Bionic,7.0,12.0
44,APPLE,iPhone 7,269.0, 230,128,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
45,APPLE,iPhone 11,979.99,no sale,64,2.0,1792 x 828,6.1,Red,A13 Bionic Chip,7.0,12.0
46,APPLE,iPhone X,599.9, 399,64,3.0,2436 x 1125,5.8,Silver,Apple A11 Bionic,7.0,12.0
47,APPLE,iPhone XS,1229.95,no sale,64,3.0,2688 x 1242,6.5,Space Grey,Apple A11 Bionic,7.0,24.0
48,APPLE,iPhone 11,1379.99,no sale,64,3.0,2436 x 1125,5.8,Midnight Green,A13 Bionic Chip,7.0,12.0
49,APPLE,iPhone 7,348.0, 251,32,3.0,1080 x 1920,5.5,Rose Gold,Apple A10 Fusion,7.0,24.0
50,APPLE,iPhone XR,799.99,no sale,64,3.0,1792 x 828,6.1,White,Apple A10 Fusion,7.0,12.0
51,APPLE,iPhone 7,379.99,no sale,32,2.0,750 x 1334,4.7,Rose Gold,Apple A10 Fusion,7.0,12.0
52,APPLE,iPhone 11,1049.99,no sale,128,2.0,1792 x 828,6.1,Black,A13 Bionic Chip,7.0,12.0
53,APPLE,iPhone XR,799.99,no sale,64,2.0,1792 x 828,6.1,(PRODUCT)RED,A13 Bionic Chip,7.0,12.0
54,APPLE,iPhone 11,1379.95,no sale,64,2.0,2436 x 1125,5.8,Silver,A13 Bionic Chip,7.0,12.0
55,APPLE,iPhone 6S,579.99,no sale,64,2.0,2436 x 1125,5.8,Silver,A13 Bionic Chip,7.0,12.0
56,APPLE,iPhone 11,1399.99,no sale,64,2.0,2688 x 1242,6.5,Midnight Green,A13 Bionic Chip,7.0,12.0
57,APPLE,iPhone X,629.49, 371,256,3.0,2436 x 1125,5.8,Space Gray,Apple A11 Bionic,7.0,12.0
58,APPLE,iPhone XR,699.0, 200,64,3.0,1792 x 828,6.1,Blue,Apple A12 Bionic,7.0,12.0
59,APPLE,iPhone 8,344.02, 255,64,2.0,1334 x 750,4.7,Gold,Apple A11 Bionic,7.0,12.0
60,APPLE,iPhone 7,359.09, 241,128,3.0,1080 x 1920,5.5,Rose Gold,Apple A10 Fusion,7.0,24.0
61,APPLE,iPhone 8,559.87, 155,64,3.0,1920 x 1080,5.5,Gold,Apple A11 Bionic,7.0,12.0
62,APPLE,iPhone XR,628.99, 171,64,3.0,1792 x 828,5.5,Black,Apple A11 Bionic,7.0,12.0
63,APPLE,iPhone 8,348.0, 351,64,2.0,1334 x 750,4.7,Gold,Apple A11 Bionic,7.0,12.0
64,APPLE,iPhone 7,221.02, 379,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
65,APPLE,iPhone XS,794.0, 405,64,4.0,2688 x 1242,6.5,Space grey,Apple A12 Bionic,7.0,24.0
66,APPLE,iPhone 7,407.16, 65,128,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
67,APPLE,iPhone 8,346.0, 353,64,2.0,1334 x 750,4.7,Silver,Apple A11 Bionic,7.0,12.0
68,APPLE,iPhone 11,899.99,no sale,64,2.0,1792 x 828,6.1,White,A13 Bionic Chip,7.0,12.0
69,APPLE,iPhone XR,598.0, 201,64,3.0,1792 x 828,6.1,Red,Apple A12 Bionic,7.0,12.0
70,APPLE,iPhone XS,792.0, 707,64,4.0,2688 x 1242,6.5,Gold,Apple A12 Bionic,7.0,24.0
71,APPLE,iPhone XS,971.4,no sale,256,4.0,2688 x 1242,6.5,Gold,Apple A12 Bionic,7.0,24.0
72,APPLE,iPhone XR,699.99,no sale,64,4.0,1792 x 828,6.1,Coral,Apple A12 Bionic,7.0,12.0
73,APPLE,iPhone XS,679.99, 320,64,4.0,2436 x 1125,5.8,Space grey,Apple A12 Bionic,7.0,24.0
74,APPLE,iPhone 11,1379.99,no sale,64,4.0,2436 x 1125,5.8,Gold,A13 Bionic Chip,7.0,12.0
75,APPLE,iPhone XS,895.59, 304,64,4.0,2688 x 1242,6.5,Space grey,Apple A12 Bionic,7.0,24.0
76,APPLE,iPhone XR,679.98, 120,128,3.0,1792 x 828,6.1,Black,Apple A12 Bionic,7.0,12.0
77,APPLE,iPhone 11,1399.99,no sale,64,3.0,2688 x 1242,6.5,Gold,A13 Bionic Chip,7.0,12.0
78,APPLE,iPhone 11,854.99, 195,128,4.0,828 x 1792,6.1,Black,Apple A13 Bionic,12.0,12.0
79,APPLE,iPhone XR,999.0,no sale,128,3.0,1792 x 828,6.1,White,Apple A12 Bionic,7.0,12.0
80,APPLE,iPhone 7,374.04, 226,256,2.0,750 x 1334,4.7,Gold,Apple A10 Fusion,7.0,12.0
81,APPLE,iPhone 8,508.5, 191,64,3.0,1920 x 1080,5.5,Red,Apple A11 Bionic,7.0,12.0
82,APPLE,iPhone 11,899.99,no sale,64,3.0,1792 x 828,6.1,Red,A13 Bionic Chip,7.0,12.0
83,APPLE,iPhone 11,1169.99, 210,64,4.0,1125 x 2436,5.8,Space Gray,Apple A13 Bionic,12.0,48.0
84,APPLE,iPhone XS,874.0, 125,256,4.0,2688 x 1242,6.5,Silver,Apple A12 Bionic,7.0,24.0
85,APPLE,iPhone X,744.99, 455,256,3.0,2436 x 1125,5.8,Space Gray,Apple A11 Bionic,7.0,12.0
86,APPLE,iPhone 7,208.4, 191,32,2.0,750 x 1334,4.7,Rose Gold,Apple A10 Fusion,7.0,12.0
87,APPLE,iPhone 8,419.0, 380,64,3.0,1920 x 1080,5.5,Silver,Apple A11 Bionic,7.0,12.0
88,IPHONE,6 Plus,279.97, 196,64,1.0,1920-by-1080-pixel,5.5,Grey; Black.,A8 chip with 64-bit architecture; M8 motion coprocessor.,1.2,8.0
89,IPHONE,6s 128gb,244.95, 156,128,2.0,1 334 x 750,4.7,Grey; Black.,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
90,NO BRAND,no model,357.0, 133,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
91,APPLE,iPhone XR,699.99,no sale,64,2.0,1792 x 828,6.1,Blue,Apple A10 Fusion,7.0,12.0
92,IPHONE,SE 32gb,144.04, 156,32,2.0,1136-by-640-pixel,4.0,Grey; Black.,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
93,APPLE,iPhone 8,448.4, 151,64,2.0,1334 x 750,4.7,Grey,Apple A11 Bionic,7.0,12.0
94,APPLE,iPhone 6S,167.02, 133,32,2.0,1334 x 750,4.7,Gray,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,7.0,12.0
95,APPLE,iPhone 7,247.0, 151,32,2.0,750 x 1334,4.7,Rose Gold,Apple A10 Fusion,7.0,12.0
96,APPLE,iPhone 11,1299.99,no sale,64,2.0,2436 x 1125,5.8,Space Grey,A13 Bionic Chip,7.0,12.0
97,APPLE,iPhone 6,137.07, 163,16,1.0,1 334 x 750,4.7,Silver; White,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
98,APPLE,iPhone XR,643.0, 456,64,3.0,1792 x 828,6.1,Red,Apple A12 Bionic,7.0,12.0
99,APPLE,iPhone 11,1259.99, 260,64,4.0,1242 x 2688,6.5,Midnight Green,Apple A13 Bionic,12.0,48.0
100,APPLE,iPhone 11,1299.99,no sale,64,4.0,2436 x 1125,5.8,Midnight Green,A13 Bionic Chip,12.0,12.0
101,APPLE,iPhone 6,138.06, 161,64,1.0,1334 x 750,4.7,Silver,1.4GHz,12.0,8.0
102,APPLE,iPhone 6s,159.09, 241,64,2.0,1334 x 750,4.7,Space Gray,1.84GHz,12.0,12.0
103,APPLE,iPhone 11,809.0, 170,64,4.0,828 x 1792,6.1,White,Apple A13 Bionic,12.0,12.0
104,APPLE,iPhone 11,1049.99,no sale,128,4.0,1792 x 828,6.1,Red,A13 Bionic Chip,12.0,12.0
105,APPLE,iPhone 7,376.08, 124,256,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
106,APPLE,iPhone 7,399.99, 299,32,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
107,APPLE,iPhone XS,999.99,no sale,64,3.0,2436 x 1125,5.8,Space Grey,Apple A10 Fusion,7.0,24.0
108,APPLE,iPhone 6,178.08, 72,64,1.0,1 334 x 750,4.7,Silver; White,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
109,APPLE,iPhone XR,594.99, 230,64,3.0,1792 x 828,6.1,Red,Apple A12 Bionic,7.0,12.0
110,APPLE,iPhone XS,935.0, 444,64,4.0,2436 x 1125,5.8,Gold,Apple A12 Bionic,7.0,24.0
111,APPLE,iPhone XS,749.99, 250,256,4.0,2436 x 1125,5.8,Silver,Apple A12 Bionic,7.0,24.0
112,APPLE,iPhone 6s,449.97,no sale,32,2.0,2436 x 1125,4.7,Space Grey,Apple A9,5.0,12.0
113,APPLE,iPhone 6s,187.07, 263,64,2.0,1 334 x 750,4.7,Rose Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
114,APPLE,iPhone 11,1449.99,no sale,256,2.0,2436 x 1125,5.8,Gold,A13 Bionic Chip,5.0,12.0
115,APPLE,iPhone X,599.99, 250,64,3.0,2436 x 1125,5.8,Silver,Apple A11 Bionic,7.0,12.0
116,APPLE,iPhone 5s,99.98, 80,16,1.0,1136-by-640-pixel,4.0,Silver; White.,A7 chip with 64-bit architecture,1.2,8.0
117,APPLE,iPhone 7,326.06, 374,128,3.0,1080 x 1920,5.5,Rose Gold,Apple A10 Fusion,7.0,24.0
118,APPLE,iPhone XS,1099.99,no sale,64,3.0,2688 x 1242,6.5,Gold,Apple A10 Fusion,7.0,24.0
119,APPLE,iPhone 8,447.9, 151,64,2.0,1334 x 750,4.7,Gold,Apple A11 Bionic,7.0,12.0
120,APPLE,iPhone 11,1399.99,no sale,64,2.0,2688 x 1242,6.5,Space Grey,A13 Bionic Chip,7.0,12.0
121,APPLE,iPhone 8,559.79, 240,64,3.0,1920 x 1080,5.5,Grey,Apple A11 Bionic,7.0,12.0
122,APPLE,iPhone 7,268.99, 130,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
123,APPLE,iPhone 8,475.0, 124,64,2.0,1334 x 750,4.7,Red,Apple A11 Bionic,7.0,12.0
124,IPHONE,6s 32gb,178.88, 221,32,2.0,1 334 x 750,4.7,Rose Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
125,APPLE,iPhone 11,809.98, 189,64,4.0,828 x 1792,6.1,Red,Apple A13 Bionic,12.0,12.0
126,APPLE,iPhone 7,319.88, 180,32,3.0,1080 x 1920,5.5,Gold,Apple A10 Fusion,7.0,24.0
127,APPLE,iPhone 7,399.98,no sale,32,2.0,750 x 1334,4.7,Gold,Apple A10 Fusion,7.0,12.0
128,APPLE,iPhone 8,563.99, 196,64,3.0,1920 x 1080,5.5,Silver,Apple A11 Bionic,7.0,12.0
129,IPHONE,SE 32gb,199.95, 150,32,2.0,1136-by-640-pixel,4.0,Rose; White.,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
130,APPLE,iPhone 7,332.79, 217,256,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
131,APPLE,iPhone 11,1169.99, 210,64,4.0,1125 x 2436,5.8,Midnight Green,Apple A13 Bionic,12.0,48.0
132,APPLE,iPhone XS,749.99, 250,256,4.0,2436 x 1125,5.8,Gold,Apple A12 Bionic,7.0,24.0
133,APPLE,iPhone 11,1169.99, 210,64,4.0,1125 x 2436,5.8,Silver,Apple A13 Bionic,12.0,48.0
134,APPLE,iPhone 7,207.0, 493,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
135,IPHONE,6S 64gb,224.95, 135,64,2.0,750 x 1334,4.7,Silver,Apple A10 Fusion,7.0,12.0
136,APPLE,iPhone 8,449.99, 150,64,2.0,1334 x 750,4.7,Silver,Apple A11 Bionic,7.0,12.0
137,APPLE,iPhone 11,1259.99, 260,64,4.0,1242 x 2688,6.5,Space Gray,Apple A13 Bionic,12.0,48.0
138,APPLE,iPhone 7,287.0, 212,128,2.0,750 x 1334,4.7,Red,Apple A10 Fusion,7.0,12.0
139,APPLE,iPhone 11,1299.99,no sale,64,2.0,2436 x 1125,5.8,Gold,A13 Bionic Chip,7.0,12.0
140,APPLE,iPhone XS,1204.99, 195,64,4.0,2436 x 1125,5.8,Space grey,Apple A12 Bionic,7.0,24.0
141,APPLE,iPhone 5c,79.98, 60,64,1.0,1136 x 640,4.0,Blue,Dual-core 1.3 GHz Swift (ARM v7-based),1.2,8.0
142,APPLE,iPhone 6s,154.04, 146,32,2.0,1334 x 750,4.7,Rose Gold,Apple A9,0.72,12.0
143,APPLE,iPhone X,643.0, 656,32,2.0,2436 x 1125,4.7,Silver,Apple A9,7.0,12.0
144,APPLE,iPhone XS,999.99,no sale,64,2.0,2436 x 1125,5.8,Gold,Apple A9,7.0,24.0
145,APPLE,iPhone 6S,299.95, 122,64,2.0,1334 x 750,4.7,Silver,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,7.0,12.0
146,APPLE,iPhone XS,1124.99, 175,256,4.0,2436 x 1125,5.8,Silver,Apple A12 Bionic,7.0,24.0
147,IPHONE,6s Plus,259.09, 141,64,2.0,1 334 x 750,4.7,Grey; Black.,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
148,APPLE,iPhone XS,875.0, 504,64,4.0,2436 x 1125,5.8,Silver,Apple A12 Bionic,7.0,24.0
149,APPLE,iPhone 11,1259.99, 260,64,4.0,1242 x 2688,6.5,Gold,Apple A13 Bionic,12.0,48.0
150,APPLE,iPhone 6S,229.99, 170,64,4.0,1242 x 2688,6.5,Gold,Apple A13 Bionic,12.0,48.0
151,APPLE,iPhone X,589.0, 410,64,3.0,2436 x 1125,5.8,Space Gray,Apple A11 Bionic,7.0,12.0
152,APPLE,iPhone XS,1399.0, 200,256,4.0,2688 x 1242,6.5,Space grey,Apple A12 Bionic,7.0,24.0
153,APPLE,iPhone 6s,449.97,no sale,32,2.0,2688 x 1242,4.7,Rose Gold,Apple A9,5.0,12.0
154,IPHONE,6 128gb,193.76, 153,128,1.0,1 334 x 750,4.7,Grey; Black.,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
155,APPLE,iPhone XR,999.0,no sale,128,3.0,1792 x 828,6.1,Red,Apple A12 Bionic,7.0,12.0
156,APPLE,iPhone 8,529.0, 370,256,3.0,1920 x 1080,5.5,Grey,Apple A11 Bionic,7.0,12.0
157,APPLE,iPhone XR,649.99, 175,64,3.0,1792 x 828,6.1,Yellow,Apple A12 Bionic,7.0,12.0
158,APPLE,iPhone 8,429.88, 130,64,2.0,1334 x 750,4.7,Grey,Apple A11 Bionic,7.0,12.0
159,APPLE,iPhone 7,352.0, 247,128,3.0,1080 x 1920,5.5,Rose Gold,Apple A10 Fusion,7.0,24.0
160,APPLE,iPhone XS,749.99, 250,256,4.0,2436 x 1125,5.8,Space grey,Apple A12 Bionic,7.0,24.0
161,APPLE,iPhone 7,257.9, 141,32,2.0,750 x 1334,4.7,Silver,Apple A10 Fusion,7.0,12.0
162,APPLE,iPhone XR,672.99, 227,64,3.0,1792 x 828,6.1,Blue,Apple A12 Bionic,7.0,12.0
163,APPLE,iPhone 8,435.3, 364,256,2.0,1334 x 750,4.7,Gold,Apple A11 Bionic,7.0,12.0
164,APPLE,iPhone 7,529.99, 270,128,2.0,1334 x 750,4.7,ROSE GOLD,Apple A11 Bionic,7.0,12.0
165,APPLE,iPhone 11,1399.99,no sale,64,2.0,2688 x 1242,6.5,Silver,A13 Bionic Chip,7.0,12.0
166,APPLE,iPhone 7,619.99, 340,32,2.0,2688 x 1242,6.5,Silver,A13 Bionic Chip,7.0,12.0
167,APPLE,iPhone X,749.99, 250,64,3.0,2436 x 1125,5.8,Silver,Apple A11 Bionic,7.0,12.0
168,APPLE,iPhone 8,719.99, 80,64,3.0,2436 x 1125,5.8,Silver,Apple A11 Bionic,7.0,12.0
169,NO BRAND,no model,315.0, 454,64,3.0,2436 x 1125,5.8,Silver,Apple A11 Bionic,7.0,12.0
170,APPLE,iPhone XS,1099.99,no sale,64,3.0,2688 x 1242,6.5,Space Grey,Apple A11 Bionic,7.0,24.0
171,APPLE,iPhone 11,1299.99,no sale,64,3.0,2436 x 1125,5.8,Silver,A13 Bionic Chip,7.0,12.0
172,APPLE,iPhone X,744.99, 255,64,3.0,2436 x 1125,5.8,Space Gray,Apple A11 Bionic,7.0,12.0
173,IPHONE,5s 16gb,98.08, 82,16,1.0,1136-by-640-pixel,4.0,Grey; Black.,A7 chip with 64-bit architecture,1.2,8.0
174,APPLE,iPhone 7,308.35, 192,128,2.0,750 x 1334,4.7,Jet Black,Apple A10 Fusion,7.0,12.0
175,APPLE,iPhone XR,679.99, 350,64,3.0,1792 x 828,6.1,Black,Apple A12 Bionic,7.0,12.0
176,APPLE,iPhone X,619.0, 581,256,3.0,2436 x 1125,5.8,Space Gray,Apple A11 Bionic,7.0,12.0
177,APPLE,iPhone 7,328.2, 371,32,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
178,APPLE,iPhone 7,375.99, 204,32,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
179,IPHONE,SE 64gb,139.98, 160,64,2.0,1136-by-640-pixel,4.0,Rose; White.,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
180,APPLE,iPhone 7,235.55, 264,32,2.0,750 x 1334,4.7,Silver,Apple A10 Fusion,7.0,12.0
181,APPLE,iPhone SE,109.68, 190,16,2.0,1136 x 640,4.0,Rose Gold,Apple A9,0.72,12.0
182,APPLE,iPhone 6s,299.0, 200,16,2.0,1920 x 1080,5.5,Gold,Apple A9,0.72,12.0
183,IPHONE,6s 128gb,244.95, 168,128,2.0,1 334 x 750,4.7,Grey; Black.,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
184,APPLE,iPhone 6s,264.95, 120,64,2.0,1 334 x 750,4.7,Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
185,APPLE,iPhone 6s,379.99,no sale,32,2.0,1 334 x 750,4.7,Rose Gold,Apple A9,5.0,12.0
186,APPLE,iPhone 6s,244.95, 112,32,2.0,1 334 x 750,4.7,Silver; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
187,APPLE,iPhone XS,799.99, 500,64,4.0,2688 x 1242,6.5,Gold,Apple A12 Bionic,7.0,24.0
188,IPHONE,7 32gb,259.98, 340,32,2.0,1334-by-750-pixel,4.7,Silver; White.,A10 Fusion chip with 64-bit architecture;    Embedded M10 motion coprocessor.,7.0,12.0
189,APPLE,iPhone 8,699.98, 100,256,3.0,1920 x 1080,5.5,Gold,Apple A11 Bionic,7.0,12.0
190,APPLE,iPhone 6s,449.99,no sale,32,2.0,1920 x 1080,4.7,Space Grey,Apple A9,5.0,12.0
191,APPLE,iPhone 8,549.99,no sale,64,2.0,1334 x 750,4.7,Grey,Apple A11 Bionic,7.0,12.0
192,APPLE,iPhone 8,445.94, 354,256,2.0,1334 x 750,4.7,Grey,Apple A11 Bionic,7.0,12.0
193,APPLE,iPhone 7,340.99, 309,128,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
194,APPLE,iPhone XS,829.99, 470,64,4.0,2436 x 1125,5.8,Gold,Apple A12 Bionic,7.0,24.0
195,APPLE,iPhone XR,739.79, 160,128,3.0,1792 x 828,6.1,Black,Apple A12 Bionic,7.0,12.0
196,APPLE,iPhone SE,179.99, 70,128,3.0,1792 x 828,6.1,Black,Apple A12 Bionic,7.0,12.0
